Ubar,Mubar,Actual_Phase,Predicted_Phase,Type
11.4,50.45,1.0,1,Predicted
11.5,1.25,1.0,1,Predicted
11.5,9.15,0.0,0,Predicted
11.5,14.350000000000001,1.0,0,Predicted
11.5,18.65,0.0,0,Predicted
11.5,50.85000000000001,1.0,0,Predicted
11.600000000000001,1.25,1.0,1,Predicted
11.600000000000001,9.25,0.0,0,Predicted
11.600000000000001,14.45,1.0,1,Predicted
11.600000000000001,18.85,0.0,0,Predicted
11.600000000000001,51.25,1.0,1,Predicted
11.700000000000001,1.25,1.0,1,Predicted
11.700000000000001,9.350000000000001,0.0,1,Predicted
11.700000000000001,14.55,1.0,1,Predicted
11.700000000000001,19.150000000000002,0.0,0,Predicted
11.700000000000001,51.650000000000006,1.0,0,Predicted
11.8,1.25,1.0,1,Predicted
11.8,9.45,0.0,0,Predicted
11.8,14.650000000000002,1.0,0,Predicted
11.8,19.35,0.0,0,Predicted
11.8,52.05,1.0,1,Predicted
11.9,1.25,1.0,1,Predicted
11.9,9.55,0.0,0,Predicted
11.9,14.75,1.0,1,Predicted
11.9,19.55,0.0,0,Predicted
11.9,52.45,1.0,1,Predicted
12.0,1.25,1.0,1,Predicted
12.0,9.75,0.0,0,Predicted
12.0,14.850000000000001,1.0,0,Predicted
12.0,19.75,0.0,0,Predicted
12.0,52.85000000000001,1.0,0,Predicted
12.100000000000001,1.25,1.0,1,Predicted
12.100000000000001,9.850000000000001,1.0,1,Predicted
12.100000000000001,14.850000000000001,1.0,0,Predicted
12.100000000000001,20.05,0.0,0,Predicted
12.100000000000001,53.25,1.0,1,Predicted
12.200000000000001,1.25,1.0,1,Predicted
12.200000000000001,9.95,0.0,0,Predicted
12.200000000000001,14.95,1.0,1,Predicted
12.200000000000001,20.25,0.0,0,Predicted
12.200000000000001,53.650000000000006,1.0,0,Predicted
12.3,1.25,1.0,1,Predicted
12.3,10.05,1.0,0,Predicted
12.3,15.05,1.0,1,Predicted
12.3,20.450000000000003,0.0,1,Predicted
12.3,54.05,1.0,1,Predicted
12.4,1.25,1.0,1,Predicted
12.4,10.150000000000002,1.0,1,Predicted
12.4,15.150000000000002,1.0,0,Predicted
12.4,20.650000000000002,0.0,0,Predicted
12.4,54.45,1.0,1,Predicted
12.5,1.25,1.0,1,Predicted
12.5,10.25,0.0,0,Predicted
12.5,15.25,1.0,1,Predicted
12.5,20.85,0.0,0,Predicted
12.5,54.85000000000001,1.0,0,Predicted
12.600000000000001,1.25,1.0,1,Predicted
12.600000000000001,10.350000000000001,1.0,1,Predicted
12.600000000000001,15.350000000000001,1.0,0,Predicted
12.600000000000001,21.150000000000002,0.0,0,Predicted
12.600000000000001,55.25,1.0,1,Predicted
12.700000000000001,1.25,1.0,1,Predicted
12.700000000000001,10.45,0.0,0,Predicted
12.700000000000001,15.45,1.0,1,Predicted
12.700000000000001,21.35,0.0,0,Predicted
12.700000000000001,55.650000000000006,1.0,0,Predicted
12.8,1.25,1.0,1,Predicted
12.8,10.55,1.0,0,Predicted
12.8,15.55,1.0,1,Predicted
12.8,21.55,0.0,0,Predicted
12.8,56.05,1.0,1,Predicted
12.9,1.25,1.0,1,Predicted
12.9,10.650000000000002,1.0,1,Predicted
12.9,15.650000000000002,1.0,0,Predicted
12.9,21.75,0.0,0,Predicted
12.9,56.45,1.0,1,Predicted
13.0,1.25,1.0,1,Predicted
13.0,10.75,0.0,0,Predicted
13.0,15.650000000000002,1.0,0,Predicted
13.0,21.950000000000003,0.0,1,Predicted
13.0,56.95,1.0,1,Predicted
13.100000000000001,1.25,1.0,1,Predicted
13.100000000000001,10.850000000000001,1.0,1,Predicted
13.100000000000001,15.75,1.0,1,Predicted
13.100000000000001,22.150000000000002,0.0,0,Predicted
13.100000000000001,57.35000000000001,1.0,0,Predicted
13.200000000000001,1.25,1.0,1,Predicted
13.200000000000001,10.95,0.0,0,Predicted
13.200000000000001,15.850000000000001,1.0,0,Predicted
13.200000000000001,22.450000000000003,0.0,1,Predicted
13.200000000000001,57.75,1.0,1,Predicted
13.3,1.25,0.0,1,Predicted
13.3,11.05,1.0,0,Predicted
13.3,15.95,1.0,1,Predicted
13.3,22.650000000000002,0.0,0,Predicted
13.3,58.150000000000006,1.0,0,Predicted
13.4,1.25,0.0,1,Predicted
13.4,11.150000000000002,0.0,1,Predicted
13.4,16.05,1.0,1,Predicted
13.4,22.85,0.0,0,Predicted
13.4,58.55,1.0,1,Predicted
13.5,1.25,0.0,1,Predicted
13.5,11.25,0.0,0,Predicted
13.5,16.15,1.0,1,Predicted
13.5,23.05,0.0,0,Predicted
13.5,58.95,1.0,1,Predicted
13.600000000000001,1.25,0.0,1,Predicted
13.600000000000001,11.350000000000001,0.0,1,Predicted
13.600000000000001,16.25,1.0,1,Predicted
13.600000000000001,23.25,0.0,0,Predicted
13.600000000000001,59.35000000000001,1.0,0,Predicted
13.700000000000001,1.25,0.0,1,Predicted
13.700000000000001,11.45,0.0,0,Predicted
13.700000000000001,16.35,1.0,1,Predicted
13.700000000000001,23.450000000000003,0.0,1,Predicted
13.700000000000001,59.75,1.0,1,Predicted
13.8,1.25,0.0,1,Predicted
13.8,11.55,0.0,0,Predicted
13.8,16.450000000000003,1.0,0,Predicted
13.8,23.650000000000002,0.0,0,Predicted
13.8,33.75,1.0,1,Predicted
13.8,34.95,1.0,1,Predicted
13.8,60.150000000000006,1.0,0,Predicted
13.9,1.25,0.0,1,Predicted
13.9,11.650000000000002,0.0,1,Predicted
13.9,16.55,1.0,1,Predicted
13.9,23.85,0.0,0,Predicted
13.9,33.650000000000006,1.0,0,Predicted
13.9,35.35,1.0,0,Predicted
13.9,60.55,1.0,1,Predicted
14.0,1.25,0.0,1,Predicted
14.0,11.75,0.0,0,Predicted
14.0,16.65,1.0,1,Predicted
14.0,24.150000000000002,0.0,0,Predicted
14.0,33.650000000000006,1.0,0,Predicted
14.0,35.75,1.0,0,Predicted
14.0,60.95,1.0,1,Predicted
14.100000000000001,1.25,0.0,1,Predicted
14.100000000000001,11.850000000000001,0.0,1,Predicted
14.100000000000001,16.75,1.0,1,Predicted
14.100000000000001,24.35,0.0,0,Predicted
14.100000000000001,33.75,1.0,1,Predicted
14.100000000000001,36.05,1.0,0,Predicted
14.100000000000001,61.35000000000001,1.0,0,Predicted
14.200000000000001,1.25,0.0,1,Predicted
14.200000000000001,11.95,0.0,0,Predicted
14.200000000000001,16.85,1.0,1,Predicted
14.200000000000001,24.55,0.0,0,Predicted
14.200000000000001,33.85,1.0,1,Predicted
14.200000000000001,36.45,1.0,1,Predicted
14.200000000000001,61.75,1.0,1,Predicted
14.3,1.25,0.0,1,Predicted
14.3,12.05,0.0,0,Predicted
14.3,16.85,1.0,1,Predicted
14.3,24.75,0.0,0,Predicted
14.3,33.95,1.0,0,Predicted
14.3,36.85,1.0,0,Predicted
14.3,62.150000000000006,1.0,0,Predicted
14.4,1.25,0.0,1,Predicted
14.4,12.150000000000002,0.0,1,Predicted
14.4,16.950000000000003,1.0,0,Predicted
14.4,24.950000000000003,0.0,1,Predicted
14.4,34.05,1.0,1,Predicted
14.4,37.150000000000006,1.0,1,Predicted
14.4,62.55,1.0,1,Predicted
14.5,1.25,0.0,1,Predicted
14.5,12.350000000000001,0.0,1,Predicted
14.5,17.05,1.0,1,Predicted
14.5,25.150000000000002,0.0,0,Predicted
14.5,34.150000000000006,1.0,0,Predicted
14.5,37.55,1.0,0,Predicted
14.5,62.95,1.0,1,Predicted
14.600000000000001,1.25,0.0,1,Predicted
14.600000000000001,12.45,0.0,0,Predicted
14.600000000000001,17.15,1.0,1,Predicted
14.600000000000001,25.35,0.0,0,Predicted
14.600000000000001,34.35,1.0,1,Predicted
14.600000000000001,37.85,1.0,0,Predicted
14.600000000000001,63.45,1.0,1,Predicted
14.700000000000001,1.25,0.0,1,Predicted
14.700000000000001,12.55,1.0,0,Predicted
14.700000000000001,17.25,1.0,1,Predicted
14.700000000000001,25.55,0.0,0,Predicted
14.700000000000001,34.45,1.0,0,Predicted
14.700000000000001,38.25,1.0,0,Predicted
14.700000000000001,63.85000000000001,1.0,0,Predicted
14.8,1.25,0.0,1,Predicted
14.8,12.650000000000002,1.0,1,Predicted
14.8,17.35,1.0,1,Predicted
14.8,25.75,0.0,0,Predicted
14.8,34.650000000000006,1.0,0,Predicted
14.8,38.55,1.0,0,Predicted
14.8,64.25,1.0,1,Predicted
14.9,1.25,0.0,1,Predicted
14.9,12.75,0.0,0,Predicted
14.9,17.450000000000003,1.0,0,Predicted
14.9,25.950000000000003,0.0,1,Predicted
14.9,34.75,1.0,1,Predicted
14.9,38.95,1.0,0,Predicted
14.9,64.65,1.0,1,Predicted
15.0,1.25,0.0,1,Predicted
15.0,12.850000000000001,0.0,1,Predicted
15.0,17.55,1.0,1,Predicted
15.0,26.25,0.0,0,Predicted
15.0,34.95,1.0,0,Predicted
15.0,39.25,1.0,0,Predicted
15.100000000000001,1.25,0.0,1,Predicted
15.100000000000001,12.95,0.0,0,Predicted
15.100000000000001,17.65,1.0,1,Predicted
15.100000000000001,26.450000000000003,0.0,1,Predicted
15.100000000000001,35.150000000000006,0.0,0,Predicted
15.100000000000001,39.55,1.0,0,Predicted
15.200000000000001,1.25,0.0,1,Predicted
15.200000000000001,13.05,1.0,0,Predicted
15.200000000000001,17.75,1.0,1,Predicted
15.200000000000001,26.650000000000002,0.0,0,Predicted
15.200000000000001,35.35,1.0,1,Predicted
15.200000000000001,39.95,1.0,0,Predicted
15.3,1.25,0.0,1,Predicted
15.3,13.150000000000002,1.0,1,Predicted
15.3,17.85,1.0,1,Predicted
15.3,26.85,0.0,0,Predicted
15.3,35.45,1.0,0,Predicted
15.3,40.25,1.0,0,Predicted
15.4,1.25,0.0,1,Predicted
15.4,13.25,0.0,0,Predicted
15.4,17.950000000000003,1.0,0,Predicted
15.4,27.05,0.0,0,Predicted
15.4,35.650000000000006,0.0,0,Predicted
15.4,40.55,1.0,0,Predicted
15.5,1.25,0.0,1,Predicted
15.5,13.350000000000001,0.0,1,Predicted
15.5,18.05,1.0,1,Predicted
15.5,27.25,0.0,0,Predicted
15.5,35.85,0.0,1,Predicted
15.5,40.95,1.0,0,Predicted
15.600000000000001,1.25,0.0,1,Predicted
15.600000000000001,13.45,0.0,0,Predicted
15.600000000000001,18.15,1.0,1,Predicted
15.600000000000001,27.450000000000003,0.0,1,Predicted
15.600000000000001,35.95,1.0,0,Predicted
15.600000000000001,41.25,1.0,0,Predicted
15.700000000000001,1.25,0.0,1,Predicted
15.700000000000001,13.55,1.0,0,Predicted
15.700000000000001,18.15,1.0,1,Predicted
15.700000000000001,27.650000000000002,0.0,0,Predicted
15.700000000000001,36.150000000000006,0.0,0,Predicted
15.700000000000001,41.55,1.0,0,Predicted
15.8,1.25,0.0,1,Predicted
15.8,13.650000000000002,1.0,1,Predicted
15.8,18.25,1.0,1,Predicted
15.8,27.85,0.0,0,Predicted
15.8,36.35,0.0,1,Predicted
15.8,41.95,1.0,0,Predicted
15.9,1.25,0.0,1,Predicted
15.9,13.75,0.0,0,Predicted
15.9,18.35,1.0,1,Predicted
15.9,28.05,0.0,0,Predicted
15.9,36.55,0.0,1,Predicted
15.9,42.25,1.0,0,Predicted
16.0,1.25,0.0,1,Predicted
16.0,13.850000000000001,0.0,1,Predicted
16.0,18.450000000000003,1.0,0,Predicted
16.0,28.35,0.0,0,Predicted
16.0,36.650000000000006,0.0,0,Predicted
16.0,42.55,1.0,0,Predicted
16.1,1.25,0.0,1,Predicted
16.1,13.95,0.0,0,Predicted
16.1,18.55,1.0,1,Predicted
16.1,28.55,0.0,0,Predicted
16.1,36.85,1.0,1,Predicted
16.1,42.85000000000001,1.0,1,Predicted
16.2,1.25,0.0,1,Predicted
16.2,14.05,1.0,0,Predicted
16.2,18.65,1.0,1,Predicted
16.2,28.75,0.0,0,Predicted
16.2,37.05,0.0,1,Predicted
16.2,43.150000000000006,1.0,1,Predicted
16.3,1.25,0.0,1,Predicted
16.3,14.150000000000002,0.0,1,Predicted
16.3,18.75,1.0,1,Predicted
16.3,28.950000000000003,0.0,1,Predicted
16.3,37.25,0.0,1,Predicted
16.3,43.55,1.0,0,Predicted
16.400000000000002,1.25,0.0,1,Predicted
16.400000000000002,14.25,0.0,0,Predicted
16.400000000000002,18.85,1.0,1,Predicted
16.400000000000002,29.150000000000002,0.0,0,Predicted
16.400000000000002,37.45,0.0,0,Predicted
16.400000000000002,43.85000000000001,1.0,1,Predicted
16.5,1.25,0.0,1,Predicted
16.5,14.350000000000001,0.0,1,Predicted
16.5,18.950000000000003,1.0,0,Predicted
16.5,29.35,0.0,0,Predicted
16.5,37.55,1.0,1,Predicted
16.5,44.150000000000006,1.0,1,Predicted
16.6,1.25,0.0,1,Predicted
16.6,14.55,1.0,0,Predicted
16.6,19.05,1.0,1,Predicted
16.6,29.55,0.0,0,Predicted
16.6,37.75,0.0,1,Predicted
16.6,44.45,1.0,0,Predicted
16.7,1.25,0.0,1,Predicted
16.7,14.650000000000002,1.0,1,Predicted
16.7,19.150000000000002,1.0,1,Predicted
16.7,29.75,0.0,0,Predicted
16.7,37.95,0.0,0,Predicted
16.7,44.75,1.0,0,Predicted
16.8,1.25,0.0,1,Predicted
16.8,14.75,1.0,0,Predicted
16.8,19.25,1.0,1,Predicted
16.8,29.950000000000003,0.0,1,Predicted
16.8,38.150000000000006,0.0,0,Predicted
16.8,45.150000000000006,1.0,1,Predicted
16.900000000000002,1.25,0.0,1,Predicted
16.900000000000002,14.850000000000001,1.0,1,Predicted
16.900000000000002,19.35,1.0,1,Predicted
16.900000000000002,30.150000000000002,0.0,0,Predicted
16.900000000000002,38.35000000000001,0.0,0,Predicted
16.900000000000002,45.45,1.0,0,Predicted
17.0,1.25,0.0,1,Predicted
17.0,14.95,1.0,0,Predicted
17.0,19.35,1.0,1,Predicted
17.0,30.35,0.0,0,Predicted
17.0,38.45,1.0,1,Predicted
17.0,45.75,1.0,0,Predicted
17.1,1.25,0.0,1,Predicted
17.1,15.05,1.0,0,Predicted
17.1,19.450000000000003,1.0,0,Predicted
17.1,30.55,0.0,0,Predicted
17.1,38.650000000000006,0.0,0,Predicted
17.1,46.05,1.0,0,Predicted
17.2,1.25,0.0,1,Predicted
17.2,15.150000000000002,1.0,1,Predicted
17.2,19.55,1.0,1,Predicted
17.2,30.75,0.0,0,Predicted
17.2,38.85000000000001,0.0,0,Predicted
17.2,46.35000000000001,1.0,1,Predicted
17.3,1.25,0.0,1,Predicted
17.3,15.25,1.0,0,Predicted
17.3,19.650000000000002,1.0,1,Predicted
17.3,31.05,0.0,0,Predicted
17.3,39.05,0.0,1,Predicted
17.3,46.650000000000006,1.0,1,Predicted
17.400000000000002,1.25,0.0,1,Predicted
17.400000000000002,15.350000000000001,1.0,1,Predicted
17.400000000000002,19.75,1.0,1,Predicted
17.400000000000002,31.25,0.0,0,Predicted
17.400000000000002,39.25,0.0,1,Predicted
17.400000000000002,47.05,1.0,0,Predicted
17.5,1.25,0.0,1,Predicted
17.5,15.45,1.0,0,Predicted
17.5,19.85,1.0,1,Predicted
17.5,31.450000000000003,1.0,1,Predicted
17.5,39.45,0.0,1,Predicted
17.5,47.35000000000001,1.0,1,Predicted
17.6,1.25,0.0,1,Predicted
17.6,15.55,1.0,0,Predicted
17.6,19.950000000000003,1.0,0,Predicted
17.6,31.650000000000002,0.0,0,Predicted
17.6,39.650000000000006,0.0,0,Predicted
17.6,47.650000000000006,1.0,1,Predicted
17.7,1.25,0.0,1,Predicted
17.7,15.650000000000002,1.0,1,Predicted
17.7,20.05,1.0,1,Predicted
17.7,31.85,0.0,0,Predicted
17.7,39.85000000000001,0.0,0,Predicted
17.7,47.95,1.0,0,Predicted
17.8,1.25,0.0,1,Predicted
17.8,15.75,1.0,0,Predicted
17.8,20.150000000000002,1.0,1,Predicted
17.8,32.05,0.0,0,Predicted
17.8,40.05,0.0,1,Predicted
17.8,48.25,1.0,0,Predicted
17.900000000000002,1.25,0.0,1,Predicted
17.900000000000002,15.850000000000001,1.0,1,Predicted
17.900000000000002,20.25,1.0,1,Predicted
17.900000000000002,32.25,0.0,0,Predicted
17.900000000000002,40.25,0.0,1,Predicted
17.900000000000002,48.55,1.0,0,Predicted
18.0,1.25,0.0,1,Predicted
18.0,15.95,1.0,0,Predicted
18.0,20.35,1.0,1,Predicted
18.0,32.45,0.0,1,Predicted
18.0,40.35000000000001,0.0,0,Predicted
18.0,48.85000000000001,1.0,1,Predicted
18.1,1.25,0.0,1,Predicted
